model_id,version,strategy_type,symbol,pivot_left,pivot_right,min_swing_range_pct,stop_buffer_pct,max_wait_minutes_after_touch,max_hold_minutes,rr_target,setup_valid_minutes,avg_daily_roi_pct,median_daily_roi_pct,best_day_roi_pct,worst_day_roi_pct,positive_day_ratio,avg_daily_pnl,total_pnl,total_trades,avg_trades_per_day,win_rate,max_drawdown_pct,equity_final,eval_days,run_ts,days_lookback,fee_bps_per_side,qty,horizon,tp,sl,p_enter
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,SPY,2.0,2.0,0.005,0.001,10.0,30.0,,60.0,-0.04228250838001933,-0.036591397982124164,0.12646873045176535,-0.1910152658581432,0.4,-2.8643700000000996,-28.643700000000997,10,1.0,0.4,-0.021317434846845895,99971.3563,10,2026-05-13T12:38:43,45,1.0,10,,,,
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,SPY,2.0,2.0,0.005,0.001,10.0,30.0,1.5,60.0,-0.03477156121070467,-0.05390615723347645,0.17338236413746214,-0.1910152658581432,0.3,-2.4193700000000975,-24.193700000000977,10,1.0,0.3,-0.02641169403544419,99975.8063,10,2026-05-13T12:38:43,45,1.0,10,,,,
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,QQQ,2.0,2.0,0.004,0.0005,10.0,20.0,,60.0,0.02798735159815442,0.01917815494251606,0.30509569916685514,-0.25078611045952437,0.6363636363636364,3.1618109090909226,69.5598400000003,31,1.4090909090909092,0.6774193548387096,-0.025439482639311173,100069.55984,22,2026-05-13T12:38:43,45,1.0,10,,,,
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,QQQ,2.0,2.0,0.004,0.0005,10.0,20.0,1.5,60.0,0.03976706741853336,0.025916024692616023,0.30509569916685514,-0.25078611045952437,0.6521739130434783,4.5282208695652395,104.14908000000051,30,1.3043478260869565,0.6333333333333333,-0.03373312742437351,100104.14908,23,2026-05-13T12:38:43,45,1.0,10,,,,
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,QQQ,2.0,2.0,0.004,0.0005,10.0,30.0,,60.0,0.018242785683269716,0.02694456534339864,0.2516167529835722,-0.22033684957007083,0.6363636363636364,2.6209018181818595,57.659840000000905,31,1.4090909090909092,0.6451612903225806,-0.03128176872190247,100057.65984000001,22,2026-05-13T12:38:43,45,1.0,10,,,,
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,QQQ,2.0,2.0,0.004,0.0005,10.0,30.0,1.5,60.0,0.06534915526494664,0.09219115317090726,0.31812709515446125,-0.22033684957007083,0.6086956521739131,6.7225617391304695,154.6189200000008,28,1.2173913043478262,0.6428571428571429,-0.017639914125566758,100154.61892000001,23,2026-05-13T12:38:43,45,1.0,10,,,,
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,QQQ,2.0,2.0,0.004,0.001,10.0,20.0,,60.0,0.02798735159815442,0.01917815494251606,0.30509569916685514,-0.25078611045952437,0.6363636363636364,3.1618109090909226,69.5598400000003,31,1.4090909090909092,0.6774193548387096,-0.025439482639311173,100069.55984,22,2026-05-13T12:38:43,45,1.0,10,,,,
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,QQQ,2.0,2.0,0.004,0.001,10.0,20.0,1.5,60.0,0.03976706741853336,0.025916024692616023,0.30509569916685514,-0.25078611045952437,0.6521739130434783,4.5282208695652395,104.14908000000051,30,1.3043478260869565,0.6333333333333333,-0.03373312742437351,100104.14908,23,2026-05-13T12:38:43,45,1.0,10,,,,
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,QQQ,2.0,2.0,0.004,0.001,10.0,30.0,,60.0,0.018242785683269716,0.02694456534339864,0.2516167529835722,-0.22033684957007083,0.6363636363636364,2.6209018181818595,57.659840000000905,31,1.4090909090909092,0.6451612903225806,-0.03128176872190247,100057.65984000001,22,2026-05-13T12:38:43,45,1.0,10,,,,
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,QQQ,2.0,2.0,0.004,0.001,10.0,30.0,1.5,60.0,0.06534915526494664,0.09219115317090726,0.31812709515446125,-0.22033684957007083,0.6086956521739131,6.7225617391304695,154.6189200000008,28,1.2173913043478262,0.6428571428571429,-0.017639914125566758,100154.61892000001,23,2026-05-13T12:38:43,45,1.0,10,,,,
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,QQQ,2.0,2.0,0.005,0.0005,10.0,20.0,,60.0,0.030180791267646664,0.025916024692616023,0.30509569916685514,-0.25078611045952437,0.5882352941176471,3.7026670588236055,62.945340000001295,24,1.411764705882353,0.625,-0.029954839525359045,100062.94534,17,2026-05-13T12:38:43,45,1.0,10,,,,
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,QQQ,2.0,2.0,0.005,0.0005,10.0,20.0,1.5,60.0,0.054104087597660624,0.08152944740326667,0.30509569916685514,-0.25078611045952437,0.6666666666666666,5.718587777777884,102.93458000000192,23,1.2777777777777777,0.6086956521739131,-0.03001422697831435,100102.93458,18,2026-05-13T12:38:43,45,1.0,10,,,,
